City,city_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,age29andunder_pct,age65andolder_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax
"Kissimmee, Florida",72717,1349,49.2717611,50.7282389,51.6,34.2,9.2,0.2,2.4,0.1,6.6,24.8,25.9,28.2,10,11.2,81.4,11.6,1.3,0.5,1.6,3.5,86,10.3,3.6,0.1,47343,1259,20165,468,32.2,4107.415244,74.9,56.16,65,84.8,41.8579827,12.58037838,7.821054395,1,35.87649601,60.95174244,0.083825438,4457.38198
"Jacksonville, North Carolina",72436,574,55.6581986,44.3418014,12.2,66.8,13.7,0.4,2.1,0.2,10.6,29.5,22.6,26.7,12.1,9.1,70.9,13.4,0.3,8,1.9,5.5,67.5,26,6.2,0.3,48162,1509,23141,551,21.4,2724.264048,64.3,61.79,54.4,74.2,57.37503701,8.536513149,26.34891884,3,64.97243371,30.65371489,0.051374355,3154.772454
"Waukesha, Wisconsin",72299,1093,49.1211929,50.8788071,4.6,89.2,1.5,0.2,3.2,0,3.3,45.6,13,24.3,6.4,10.7,86.9,6.2,0.6,1.2,0.8,4.4,87.4,8.4,4.1,0.1,81140,900,42094,544,24,1817.110583,47.4,37.95,38.1,56.6,34.96435048,16.4928663,9.860448177,1,59.62174011,33.13225291,0.033200346,5471.475376
"Frederick, Maryland",72244,1172,49.2899372,50.7100628,8.8,74.8,8.8,0.2,4.5,0.1,5.1,46.1,15.5,22.3,8.8,7.4,78.1,9.6,2.9,2.1,1.2,6.1,73.9,20.6,5.3,0.2,88502,1557,39566,564,35,3552.151395,54.9,42.33,45.2,64.6,38.79695233,12.8556466,25.20770401,1,47.36109232,44.9740207,0.045588618,4609.629872
"Albany, Georgia",72130,505,46.3025284,53.6974716,2.6,26.2,68.4,0.1,0.8,0,15.8,30.3,22.3,22.9,7.9,16.6,77.5,12.7,2.2,2.5,0.8,4.4,72.3,23.6,4,0.1,34541,1950,20292,692,18.9,1816.413282,68.4,60.91,57.8,79,44.0331001,13.4783268,13.95971025,3,30.01730865,68.38677502,0.114468463,3552.798696
"Lafayette, Indiana",71721,942,51.0487368,48.9512632,8.1,77,4.7,0.1,8,0,5.2,39.2,17.7,20.6,6.7,15.8,74.1,10.6,3.1,6.7,2.3,3.2,79.5,16.8,3.5,0.2,50486,996,25481,644,17.7,1816.413282,52,36.1,42.2,61.9,52.92289405,10.24498765,14.50109966,3,49.21698792,43.64072623,0.0997609,2505.864943
"Gulfport, Mississippi",71705,497,49.3428633,50.6571367,5.3,64.6,24,0.5,3,0,9.4,28.6,23.9,24.6,11.7,11.2,82.7,8.5,0.9,4.3,1.2,2.4,75.4,18.8,5.5,0.2,44684,1105,23127,443,22.7,2203.797857,67.7,60.55,58.7,76.7,41.96958251,13.26685803,22.84492665,2,63.73730513,33.43547139,0.105009899,2907.18661
"Decatur, Illinois",70746,645,47.8115386,52.1884614,2.2,76.7,13.9,0.3,1.1,0,9.2,32,20.2,23.3,8.4,16.1,83,9.5,1.5,1.8,1,3.2,82.5,12.4,4.9,0.2,49052,1793,28280,760,17.9,3300.620804,52.8,42.16,43.2,62.4,37.68218885,17.75118999,15.26162791,3,55.90095714,38.16687474,0.070776473,5174.610016
"Greenville, South Carolina",70635,920,48.5403767,51.4596233,8.8,69,18,0.2,2.2,0.1,5.5,37.9,16.4,23.8,7,14.8,83.4,9.2,0.4,1.4,1.1,4.4,85.5,9.6,4.8,0.1,53739,834,29132,426,22.2,3952.384029,61.3,76.51,51.3,71.2,39.54698449,14.28396631,12.60568453,2,59.41114958,34.61668952,0.099522306,2871.888886
"Bowling Green, Kentucky",70543,690,48.9533531,51.0466469,5.1,79.6,9.2,0.4,3.3,0.2,5.6,32.5,17.5,25.4,7.1,17.5,81.2,11.4,0.3,3.2,1,2.9,81.1,14.3,4.5,0.1,49508,2374,25840,815,20.2,1193.161489,58.7,70.36,47.9,69.4,46.26567327,11.93646441,31.18496907,3,59.17571305,35.01465307,0.102611057,2832.519029
"Broomfield, Colorado",70465,824,49.6554299,50.3445701,12.1,77.6,1,0.3,6.4,0,4,53.3,12,22,5.9,6.8,77.9,6.4,3.6,1.1,1.8,9.3,80.3,13.6,6,0.1,85639,2394,43736,1707,27.9,943.696179,51.4,13.17,36.9,66,39.24482378,11.92172813,0.583299039,1,38.11987583,52.35214519,0.038148119,3810.403402
"Canton, Ohio",70447,1040,48.5669551,51.4330449,1.9,86.8,7.1,0.1,0.8,0,6.7,32.2,18.7,23.9,8.4,16.8,85.1,8,1.3,1.6,0.7,3.3,84.8,10,5.1,0.1,50117,834,27401,464,21.8,2154.454846,52.3,38.8,42.1,62.5,36.74198558,17.70590401,13.53005703,2,56.14503621,38.88746227,0.118178919,4213.811775
"Wilmington, Delaware",70166,2484,48.4325341,51.5674659,9.6,58.5,24.1,0.2,5.4,0,6.5,43.9,17,23.4,7.1,8.7,80.5,7.7,4,2.4,1.1,4.2,84.7,12,3.2,0.1,68336,1106,34541,543,25.7,1427.059571,56.2,49.98,46.7,65.6,39.80655692,13.78829957,4.602407893,1,32.59448685,62.09016315,0.105982408,3756.658868
"Davis, California",69413,2710,48.7368594,51.2631406,31.4,47.5,2.2,0.3,13.6,0.4,7.2,44.2,18.7,18.8,9,9.3,67,11.4,3.9,3.3,9.4,5,66.7,27.1,6.2,0,61621,1733,30615,679,23.2,1427.059571,63.6,11.54,49.7,77.5,48.6791211,11.34205493,6.929583916,1,25.26373493,66.6975271,0.052809022,5221.843083
"Woodland, California",60548,1527,48.7368594,51.2631406,31.4,47.5,2.2,0.3,13.6,0.4,7.2,44.2,18.7,18.8,9,9.3,67,11.4,3.9,3.3,9.4,5,66.7,27.1,6.2,0,61621,1733,30615,679,23.2,1427.059571,63.6,11.54,49.7,77.5,48.6791211,11.34205493,6.929583916,1,25.26373493,66.6975271,0.06693029,5221.843083
"West Sacramento, California",53519,962,48.7368594,51.2631406,31.4,47.5,2.2,0.3,13.6,0.4,7.2,44.2,18.7,18.8,9,9.3,67,11.4,3.9,3.3,9.4,5,66.7,27.1,6.2,0,61621,1733,30615,679,23.2,3440.657778,63.6,11.54,49.7,77.5,48.6791211,11.34205493,6.929583916,1,25.26373493,66.6975271,0.061400175,5221.843083
"Dothan, Alabama",68941,296,47.9357974,52.0642026,3.2,67.2,26.5,0.3,0.8,0,7.6,31.1,18.6,25.7,10.2,14.3,89.2,6.9,0.1,0.7,0.8,2.3,81.9,12.1,5.8,0.2,42803,919,24781,391,21.3,2518.849865,68.9,71.11,58.2,79.6,38.3979363,16.04855089,33.80405133,3,72.06547996,25.0099674,0.066901459,1378.490384
"Eau Claire, Wisconsin",68802,812,49.1961949,50.8038051,2.3,90.6,0.8,0.4,3.5,0.4,4,34.5,18.9,24.8,6.6,15.3,80,8.2,0.9,3.8,1.3,6,81.7,12.9,5.3,0.2,52178,1737,27780,705,18.4,2983.047617,44.8,35.33,35.1,54.6,44.53864798,13.87147105,23.00072922,3,42.47244238,49.72943427,0.052493901,4684.474287
"Rogers, Arkansas",68669,685,49.491905,50.508095,16.3,74.2,1.6,1.4,3.7,0.5,3.1,37.6,13.4,26,8.7,14.4,85.3,8.5,0.1,1.6,0.8,3.7,86,8.2,5.7,0.1,61271,1146,30611,679,19.9,2983.047617,58.2,56.91,47.4,68.9,42.16473447,12.78386501,25.16004861,2,62.86767744,28.92361398,0.070567822,2904.852779
"Castle Rock, Colorado",68484,771,49.7924846,50.2075154,8.3,83.3,1.1,0.1,4.4,0.1,3.3,53.7,11.6,25,4.6,5,78,6.7,1.9,1,1.4,11,83.3,11.6,5.1,0.1,111154,1484,48725,653,27.6,1039.135041,47.1,13.24,32.7,61.5,39.77208358,9.886137259,10.28742578,1,54.70589176,36.61726196,0.030451134,3633.490933
"Parker, Colorado",57706,1003,49.7924846,50.2075154,8.3,83.3,1.1,0.1,4.4,0.1,3.3,53.7,11.6,25,4.6,5,78,6.7,1.9,1,1.4,11,83.3,11.6,5.1,0.1,111154,1484,48725,653,27.6,3280.103026,47.1,13.24,32.7,61.5,39.77208358,9.886137259,10.28742578,1,54.70589176,36.61726196,0.021424231,3633.490933
"St. Cloud, Minnesota",68462,660,50.3065035,49.6934965,3.2,87.8,5,0.3,2.1,0,4.5,32.7,17.9,24,8.8,16.6,79.5,7.5,1.3,4.6,1.3,5.8,83.2,11.1,5.5,0.2,59564,1137,29148,492,20.4,3039.825614,43,27.89,33.4,52.6,44.80642453,13.32153246,36.93325898,3,59.82636446,32.1338828,0.101912839,3507.800583
"Bossier City, Louisiana",68159,605,49.4948209,50.5051791,6.5,67.6,21.6,0.5,1.5,0.1,5.8,37,17.5,24.1,11.4,9.9,86.9,7,0.3,1.4,1.4,3,76,18.8,5,0.1,52145,2315,27235,825,21.7,2330.06607,65.7,66.24,55.5,76,42.79506094,12.69483643,24.34197591,2,71.16433959,25.35909164,0.094082823,2946.528347
"Conway, Arkansas",67638,567,48.9660461,51.0339539,4,80.6,11.4,0.3,1.3,0.1,5.1,36,17.4,25.1,10.4,11.1,83.5,9.7,0.1,1.9,1.4,3.4,78.3,16,5.6,0.1,50316,2016,25240,752,24,3844.765343,60.5,64.64,50.1,70.9,46.99668651,11.25007266,38.7602992,2,61.74595493,30.78039851,0.097560976,2288.080569
"Waterloo, Iowa",67328,423,49.0756619,50.9243381,4.2,82.2,8.8,0.2,2.1,0.2,5.3,31.8,18.4,24.3,7.4,18.2,82.1,8.5,0.6,4.1,1.6,3.2,81.8,13.9,4.2,0.1,50916,994,27669,680,15.7,2153.597569,47.3,39,37.1,57.5,44.02541767,14.82069853,13.48081471,3,42.66128406,50.04735657,0.07756565,4214.348696
"Lakeville, Minnesota",67317,715,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0,4,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1,5,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,2153.597569,45.8,33.61,36.6,55,39.39334276,12.14967356,4.930849676,1,43.02756654,47.73721051,0.02491536,3731.572499
"Eagan, Minnesota",66372,821,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0,4,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1,5,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,2153.597569,45.8,33.61,36.6,55,39.39334276,12.14967356,4.930849676,1,43.02756654,47.73721051,0.036123758,3731.572499
"Burnsville, Minnesota",61339,953,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0,4,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1,5,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,2153.597569,45.8,33.61,36.6,55,39.39334276,12.14967356,4.930849676,1,43.02756654,47.73721051,0.056975411,3731.572499
"Apple Valley, Minnesota",55135,1254,49.2013843,50.7986157,6.8,79.7,5.6,0.2,4.7,0,4,42.4,15.3,24.7,6.2,11.3,81.2,8.3,3.3,1.1,1,5,84.3,11.5,4.1,0.1,79995,1173,38863,382,24.3,3570.443471,45.8,33.61,36.6,55,39.39334276,12.14967356,4.930849676,1,43.02756654,47.73721051,0.046348757,3731.572499
"Jackson, Tennessee",67191,444,47.4516534,52.5483466,3.7,56.5,37.1,0,1.1,0,6.2,32.8,19.2,25.2,6.8,16,85.8,6.7,0.9,0.8,2.9,2.9,80.9,13.2,5.6,0.3,44496,2056,24600,787,18.6,1878.995219,60.3,68.68,49.9,70.7,40.71315017,15.00998696,25.82660183,3,55.9679958,40.52465897,0.100838092,2759.579944
"Yuba City, California",67010,1736,49.8132513,50.1867487,30.2,47.3,1.8,0.7,15.1,0.4,10.5,29.6,19.1,22.3,16.5,12.5,78.4,13,0.8,1.8,1.4,4.6,76.7,16.7,6.1,0.5,54347,2000,24849,832,26.4,4335.260116,64.7,10.46,50.8,78.6,42.74783557,14.45925833,14.79780867,3,54.2194911,39.00605554,0.057810653,3978.898544
"Oshkosh, Wisconsin",67004,958,50.3621564,49.6378436,3.9,89.3,2.1,0.6,2.6,0,3.6,31.4,17,24.4,7,20.2,85,6.9,0.8,2.4,1.3,3.5,84.6,11.6,3.8,0.1,55128,996,29763,826,18.2,4569.592867,46.5,39.77,37.4,55.7,39.78712232,14.7380035,13.43102147,3,49.85770678,42.52042596,0.047014948,5280.702851
"Victoria, Texas",66916,694,48.9411919,51.0588081,46,45.4,5.8,0.1,1.1,0,5.1,30,17.3,25.3,13.2,14.1,81.3,12.1,0.9,0.8,0.8,4.1,80.5,11.4,7.8,0.3,55740,2218,28181,1001,20,2273.068801,72.4,31.71,61.7,83.1,42.43260174,14.61495346,26.62657127,3,68.35780612,28.48697105,0.072296531,5784.652408
"Johnson City, Tennessee",66906,599,48.5830888,51.4169112,3.3,89.2,3.8,0.3,1.5,0,5.3,38.5,18.5,23.8,8,11.3,85.7,6.6,0.6,1.1,2.3,3.8,77.3,16.6,6,0.1,44180,1160,27334,972,20.8,4176.295883,57.8,63.8,46.8,68.8,38.35168671,16.90044746,26.42158417,3,68.84824121,26.17889447,0.077867679,3165.118177
"Auburn, Alabama",66259,425,49.2806376,50.7193624,3.7,67.6,22.9,0.1,3.8,0,5.7,41,16.6,22.7,7.1,12.6,84.7,8.1,0.8,1.9,1,3.5,77.1,18.3,4.4,0.2,47564,1712,26170,938,22.2,3980.6858,64.5,75.45,53.6,75.3,49.20264766,10.32108453,27.40949896,3,58.48355324,35.86693923,0.054447222,1923.542796
"Ames, Iowa",66258,935,52.1285249,47.8714751,3.3,84.5,1.9,0.3,7.3,0,4.4,46.7,17.3,20,6.6,9.4,72.8,6.2,5.7,7.3,3,5,66,29.3,4.7,0.1,52671,2162,27392,797,17.7,830.9904452,48.9,29.98,38.9,59,56.05900837,10.75352722,16.93506958,3,38.40369471,50.74111355,0.039730985,4522.54355
"Portland, Maine",66215,1185,48.5902902,51.4097098,2,90.7,2.8,0.2,2.1,0,4,45.1,16.2,23.8,7.1,7.8,76.7,8.2,1.4,4.9,1.8,7,81.8,10.4,7.7,0.1,65702,1115,36780,670,22.9,3131.313131,46.7,46.02,36.8,56.5,35.19416802,16.32524184,36.09846844,2,33.58728422,59.93609517,0.06377215,6089.980256
"Madera, California",65860,1557,48.2925408,51.7074592,56.9,35.1,3.1,1.1,2,0.1,8.3,23.9,17.3,22,23,13.8,76.4,15.5,0.5,2,2,3.6,78.4,14.6,6.9,0.1,48210,2108,19975,565,25.6,2237.133222,57.9,13.02,44.6,71.2,44.89847815,12.85226191,32.92480032,3,54.17749119,39.49944331,0.067023251,3502.062044
"Blaine, Minnesota",65607,769,50.0149336,49.9850664,4.2,82.7,5.5,0.5,4.2,0,4.2,36.6,15.9,24.2,9,14.2,82.2,7.8,3.4,1,1,4.5,84.5,11,4.3,0.1,76796,917,34321,453,28.1,2237.133222,44.8,27.27,35.4,54.2,38.89652424,11.83534604,13.50062265,1,50.24763402,40.64427912,0.06185567,3587.460199
"Coon Rapids, Minnesota",62998,1075,50.0149336,49.9850664,4.2,82.7,5.5,0.5,4.2,0,4.2,36.6,15.9,24.2,9,14.2,82.2,7.8,3.4,1,1,4.5,84.5,11,4.3,0.1,76796,917,34321,453,28.1,1516.020651,44.8,27.27,35.4,54.2,38.89652424,11.83534604,13.50062265,1,50.24763402,40.64427912,0.058387947,3587.460199
"Youngstown, Ohio",65469,744,48.7136468,51.2863532,5.6,76.5,14.7,0.2,0.8,0,8.2,32,18.9,24.9,8.3,15.8,86.3,6.9,1.1,1.3,1.4,3.1,82.6,12,5.2,0.2,43251,939,25901,493,21.9,956.5895168,50.8,43.49,40.3,61.3,35.0548248,19.14469026,15.15850651,2,46.59343715,49.86530172,0.099832838,4374.6923
"San Marcos, Texas",64776,732,49.7698147,50.2301853,37.8,55.3,3.5,0.2,1.3,0,5.3,37.5,18.7,25.7,9.2,9,78.9,9.8,0.8,2,2.1,6.4,75.3,17.6,6.9,0.3,62815,1681,29253,738,30.1,981.4720617,68.6,34.31,57.1,80.1,48.4188361,10.0395291,31.71214523,1,46.87378748,46.03957652,0.060776554,7648.883383
"Santa Cruz, California",64608,1957,49.642286,50.357714,33.3,57.8,0.8,0.2,4.4,0.1,6.7,40.7,18.8,21.3,10.9,8.2,69.2,9,2.8,4.5,7,7.5,73.5,15.4,10.8,0.3,73663,1682,36388,789,26.8,981.4720617,59,22.91,47.2,70.9,41.33524772,13.51783295,12.03931672,2,17.41796757,73.93903168,0.119327049,6269.144708
"Watsonville, California",53856,3109,49.642286,50.357714,33.3,57.8,0.8,0.2,4.4,0.1,6.7,40.7,18.8,21.3,10.9,8.2,69.2,9,2.8,4.5,7,7.5,73.5,15.4,10.8,0.3,73663,1682,36388,789,26.8,2507.039807,59,22.91,47.2,70.9,41.33524772,13.51783295,12.03931672,2,17.41796757,73.93903168,0.077770105,6269.144708
"Janesville, Wisconsin",64575,732,49.1812735,50.8187265,8.4,83.3,4.4,0.1,1.2,0,6.4,30.3,17.3,22.1,9,21.4,83.5,9.1,0.6,2,1.3,3.5,83.9,11.5,4.5,0.1,53410,1255,26954,544,22.8,1143.9643,48.1,40.52,38.8,57.5,38.52136211,15.03298423,20.41651334,3,41.39454173,51.72082873,0.062022395,5080.408556
"Grand Junction, Colorado",63597,621,49.3810401,50.6189599,14.2,81.8,0.7,0.6,0.7,0.1,8,33.8,18.4,23.7,12.5,11.6,77.9,9.2,0.4,3.7,2.6,6.2,79.2,14.2,6.3,0.4,51971,1350,27612,670,20.2,3380.312308,48.5,10.26,35.5,61.5,39.25596966,16.79400132,12.67626752,3,64.10441322,27.98217712,0.09288028,2038.503347
"Idaho Falls, Idaho",62888,1011,49.8913083,50.1086917,12.7,83.6,0.5,0.3,0.8,0.2,3.8,35.8,16.8,24,10.3,13.1,78.4,10.9,2.9,1.6,1.6,4.5,78,15.7,6.1,0.2,54150,1580,25706,1096,19.2,3065.807669,41.8,20.32,29.9,53.7,46.27898228,12.0617677,12.95162807,3,60.37629181,20.19402546,0.057284001,2795.402048
"Council Bluffs, Iowa",62166,559,49.1987094,50.8012906,7.5,88.3,1.4,0.3,0.6,0,4.7,30.5,17,25.4,10.7,16.4,84.3,8.7,1,1.6,1.2,3.2,82.5,12.5,4.9,0.2,56291,2064,29085,717,20.5,2037.252929,50.6,24.76,40,61.1,38.84740016,15.68595893,26.41963116,2,57.27975633,35.97703843,0.116669346,4462.120796
"Hamilton, Ohio",62082,1117,49.0146446,50.9853554,4.5,82.2,7.8,0.1,2.9,0.1,5.4,38.5,16.5,24.4,6.9,13.8,84.7,7.6,0.6,2,0.9,4.2,85.1,10.6,4.2,0.1,62188,1209,29745,441,24.4,2137.960201,54.2,43.8,43.8,64.6,41.99840487,13.18977192,9.342895173,1,61.53739955,33.73351204,0.113648722,4436.367592
"Sanford, Florida",61448,1015,48.3236878,51.6763122,20.1,62.3,10.6,0.1,4.2,0.1,6.6,44.8,15.6,26.9,5.8,6.9,82,7.7,0.8,0.7,1.6,7.1,83.2,11.2,5.4,0.2,60739,1116,31363,527,27.1,2846.948606,74.4,55.66,65,83.7,37.80652736,14.29335862,3.157660663,1,48.66382684,47.09465709,0.098762689,4186.469801
"Marietta, Georgia",60867,1004,48.3379157,51.6620843,12.8,53.1,26.3,0.1,5.1,0,6,45.7,14.8,23.9,7.3,8.3,79.6,8.5,1.1,1.2,2,7.6,83.4,10.1,6.4,0.1,72004,1128,36587,443,31.4,2846.948606,62.4,67.27,52.1,72.6,40.9728057,10.58295853,0.246193019,1,46.22225447,48.4013917,0.085697846,3442.217433
"Smyrna, Georgia",56666,1406,48.3379157,51.6620843,12.8,53.1,26.3,0.1,5.1,0,6,45.7,14.8,23.9,7.3,8.3,79.6,8.5,1.1,1.2,2,7.6,83.4,10.1,6.4,0.1,72004,1128,36587,443,31.4,3009.209432,62.4,67.27,52.1,72.6,40.9728057,10.58295853,0.246193019,1,46.22225447,48.4013917,0.057093271,3442.217433
"Ocala, Florida",60786,496,47.9914363,52.0085637,12.4,71.3,12.3,0.3,1.5,0,9,28.5,22.6,28.7,10,10.2,80.4,9.6,0.4,1.6,1.6,6.4,80,12.7,6.8,0.5,41964,878,23598,499,25.4,2181.521124,72.8,54.2,62.3,83.2,31.17902339,27.81416285,31.02825855,2,61.72467086,35.51287922,0.111606295,4271.436945
"Terre Haute, Indiana",60622,677,50.7328983,49.2671017,2.6,85.8,6.2,0.2,1.9,0,7.9,32.5,21,22.1,7.3,17.1,82.1,9.4,1.2,3.1,1.3,2.9,83,13.5,3.5,0.1,42030,1275,22932,866,19.9,1771.141873,54,44.36,43.9,64,42.4379504,14.65415961,23.7584378,3,55.09317394,40.00954342,0.097070348,2562.688409
"Owensboro, Kentucky",60131,1132,48.6610651,51.3389349,2.9,88.9,4.4,0.2,1.3,0,6,29.9,18,23.8,9,19.3,86.8,7.9,0.5,2.1,1.1,1.5,83.4,11.7,4.7,0.2,48371,1723,26501,840,19.2,1107.935469,56.7,58.76,46.2,67.3,38.97937685,16.08929946,27.0164294,3,63.10607549,30.9188552,0.076661889,2775.82811
"Utica, New York",59750,1376,49.8674265,50.1325735,5.4,82.6,5.8,0.2,4,0,6,35.3,20.4,23.4,8.3,12.6,82.1,8,1,3.7,0.7,4.4,74.9,19.6,5.2,0.3,51316,933,27283,549,19.6,1959.03829,46.2,44.17,36.2,56.1,37.55207036,17.41619356,32.98393208,2,56.51858607,37.07655287,0.077762686,6215.079819
"Greenwood, Indiana",59458,822,49.1031675,50.8968325,3.5,90.3,2.3,0.2,2.8,0,4.6,39.1,15.3,23.6,8.6,13.4,86.6,7.1,0.3,1.3,0.8,3.8,83.3,11.3,5.3,0,65272,2113,31101,760,26.1,3401.257626,53.2,45.1,43.4,63,40.27933074,13.72800152,13.89648703,1,68.35488722,26.04210526,0.078815778,2947.030828
"Bradenton, Florida",59439,1596,48.346821,51.653179,15.9,71.9,8.6,0.2,1.9,0.1,6.6,33.1,20.7,26.9,9.7,9.6,79.7,8.7,0.8,1.4,1.8,7.5,83.1,10.9,5.8,0.2,53408,1088,30477,584,25.4,2514.972379,75.1,53.37,65.1,85.1,31.68633687,25.48449256,5.790300248,2,56.96532147,39.79928251,0.082280368,5883.81262
"Vineland, New Jersey",59439,335,51.338479,48.661521,29.7,47.4,17.7,0.5,1.3,0,9,26.1,22.1,21.2,12.2,18.3,81.7,10.2,1.9,2.5,2,1.7,76.8,19.2,3.7,0.2,50000,1518,23012,506,23.6,1642.516039,56.4,51.19,47.1,65.7,40.03685535,13.81433635,23.02706217,3,45.27997926,51.42396859,0.089072064,6514.959269
"Lancaster, Pennsylvania",59265,3166,48.9634553,51.0365447,10,82.7,3.6,0.1,2.1,0,4.7,33.3,16,23,10.6,17,78.7,9.4,1.3,3.8,1.8,5,85.1,7.9,6.8,0.2,61492,650,29280,301,23.1,1681.670602,54.5,49.7,44.8,64.2,40.09716569,16.38273527,21.25711095,2,57.19914397,37.78036763,0.081204149,5375.206156
"Springfield, Ohio",58877,883,48.3876919,51.6123081,3.2,84.4,8.1,0.1,0.6,0.1,7.7,29.1,18.5,23.2,8.4,20.7,81.9,9.7,0.9,2.8,1.2,3.5,81.6,12.8,5.3,0.3,46275,1248,25270,520,22,466.8608143,52.9,43.32,43.3,62.5,37.60749036,17.84762254,23.60535809,3,57.31006528,37.97554901,0.129640158,3919.16948
"Corvallis, Oregon",58856,1592,50.53655,49.46345,7.1,81.3,1,0.5,6.6,0.3,6.7,50.2,17.8,18.3,6.5,7.1,65.3,7.9,2.2,7.5,9.6,7.5,66.2,27.6,6.1,0.1,54682,2361,30873,887,19.6,3489.103044,52.8,45.78,42.6,63,46.85952776,14.28734778,18.7639491,3,27.57779008,59.87939204,0.057495463,5352.11248
"Bowie, Maryland",58643,1144,48.1547482,51.8452518,17.4,13.3,62.3,0.2,4.3,0,7.3,38.7,20.6,22.2,9.8,8.7,66.5,11.3,16,2,1.4,2.8,69.6,26.4,3.9,0.1,78607,1010,34391,307,36.9,2772.126834,57.8,55.55,48.3,67.3,41.02605234,11.28492703,1.966713766,1,8.404779897,88.1306915,0.024680982,0
"Casa Grande, Arizona",58632,204,52.1937579,47.8062421,29.6,57.4,4.3,4.3,1.6,0.3,7.8,29.4,22.8,25.5,10.5,11.8,78.8,11.7,0.2,1.7,2,5.5,77.2,16.9,5.7,0.2,52628,891,22944,448,31,2772.126834,70.2,10.66,56.1,84.3,38.45484452,18.22743232,21.90462251,1,56.21092122,36.9691075,0.074482838,3097.189272
"San Rafael, California",58440,1361,48.8558896,51.1441104,15.9,71.5,2.1,0.1,5.7,0.1,4.5,53.8,14.4,21.4,5.7,4.6,65.3,8.1,9.8,3.7,2.4,10.7,74.1,10.6,15,0.2,104703,1763,66748,1603,31.7,2677.003535,57.9,20.36,48.9,66.8,31.05244488,19.46190208,6.519973535,1,15.63188845,78.05317614,0.067451928,8954.97388
"Novato, California",55516,780,48.8558896,51.1441104,15.9,71.5,2.1,0.1,5.7,0.1,4.5,53.8,14.4,21.4,5.7,4.6,65.3,8.1,9.8,3.7,2.4,10.7,74.1,10.6,15,0.2,104703,1763,66748,1603,31.7,1598.709299,57.9,20.36,48.9,66.8,31.05244488,19.46190208,6.519973535,1,15.63188845,78.05317614,0.039170342,8954.97388
"Great Falls, Montana",58434,982,50.4290114,49.5709886,4.2,85.8,1.3,4.2,0.8,0.1,4.6,35.6,19.9,23.5,11.6,9.3,79.8,11.2,0.7,3.8,1.1,3.4,75,17.2,7.5,0.4,46827,1361,28350,1102,15.3,3096.796221,42.8,15.46,30.6,55,39.73235506,17.08613146,19.82121559,3,56.78748084,35.21737873,0.092739486,3359.616998
"Hendersonville, Tennessee",58113,714,48.920503,51.079497,4.5,85.2,6.8,0.3,1.3,0.1,4.5,35,15.4,27.1,8.3,14.2,83.9,8.4,0.4,0.6,1.4,5.2,80.4,11.8,7.5,0.2,61584,1513,30669,902,27.8,1865.214597,59.1,70.16,48.7,69.5,38.07658028,14.64354751,27.88259828,1,70.10558702,25.3982239,0.035557694,3035.336643
"Kokomo, Indiana",58020,610,48.3755169,51.6244831,3.2,85.8,7,0.4,1.3,0,6.5,28.7,18.7,20.9,8,23.7,83.9,10.2,0.3,1,1.3,3.2,84.1,11.2,4.5,0.1,47958,1663,26294,877,19.9,1157.695963,51.4,36.73,41.6,61.3,36.69011701,17.92017213,21.53543117,3,64.25915371,30.43997503,0.068459829,2193.472638
"Dubuque, Iowa",57882,729,49.4527343,50.5472657,2.3,91.4,2.8,0,1.3,0.4,3.9,34.9,16.8,24.7,7.7,15.8,82.4,7.7,1.1,3.6,1,4.2,85.5,9.8,4.5,0.1,59150,1287,30117,803,16.4,5416.059075,47.7,41.1,38.6,56.7,39.89974989,16.17389139,27.01675333,3,47.18328272,45.95643692,0.069514066,4092.818179
"Hanford, California",57703,1280,55.2539235,44.7460765,53.7,33.1,5.9,0.8,3.6,0.2,9.7,24.4,21.4,20.8,19.5,13.8,75.6,14.4,0.9,2.2,2,5,70.2,24.5,5.2,0.2,49742,1744,19835,656,22.4,2256.488296,64.6,6.69,51,78.2,47.59052582,9.071548838,10.85160346,3,53.34807607,40.15037594,0.078554766,3552.785017
