index,city_population,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,age29andunder_pct,age65andolder_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax
70,1423851,3283665,1686,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.0457504529999999,5984.361418
71,274492,3283665,2134,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.037592142,5984.361418
72,175742,3283665,1644,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.056210618,5984.361418
73,151625,3283665,1568,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.04830886,5984.361418
74,115382,3283665,1180,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.039027129,5984.361418
75,102708,3283665,2732,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.047228262,5984.361418
76,101638,3283665,2093,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.043664289,5984.361418
77,96664,3283665,1532,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.0336256999999999,5984.361418
78,62709,3283665,1270,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.033397447,5984.361418
79,61394,3283665,3250,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.05330108,5984.361418
80,59249,3283665,2515,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,1578.845589,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.061666332,5984.361418
81,58081,3283665,1355,50.2836617,49.7163383,33.4,46.2,4.7,0.4,11.5,0.4,7.1,41.3,19.6,23.0,7.6,8.4,76.0,8.9,3.1,2.9,2.2,7.0,77.8,14.2,7.8,0.2,70588,617,34350,192,25.7,3656.748085,64.1,16.77,51.0,77.2,42.00551676,12.70795449,3.297049442,1,36.571188,56.29791794,0.031570408,5984.361418
82,1343573,2552213,1526,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.0760144,8352.66282
83,239928,2552213,1623,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.066176192,8352.66282
84,239798,2552213,1380,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.053187575,8352.66282
85,194543,2552213,1039,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.046072134,8352.66282
86,140937,2552213,1151,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.08469523,8352.66282
87,140937,63420,2630,48.58877329999999,51.41122670000001,99.2,0.6,0.0,0.0,0.1,0.0,15.0,22.3,30.5,17.6,17.9,11.8,69.0,20.2,0.4,4.5,0.8,5.2,67.9,22.5,8.3,1.2,27133,1554,13167,854,23.1,1818.653463,75.7,27.82,64.4,87.0,51.49346115,11.15255206,23.70587849,4,18.94378194,79.12265758,0.08469523,3950.992063
88,139248,2552213,1466,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.045463589,8352.66282
89,121323,2552213,1639,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.041600605,8352.66282
90,67339,2552213,1244,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,3656.748085,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.031476422,8352.66282
91,52988,2552213,945,49.2808006,50.7191994,39.6,30.2,22.1,0.2,6.0,0.0,5.9,34.0,17.7,24.1,11.5,12.8,78.4,11.0,2.8,1.5,2.0,4.3,84.3,9.1,6.4,0.2,53626,437,29810,247,27.2,1202.055644,66.2,48.04,55.8,76.6,44.90595904,9.678940445,0.688304192,1,34.64484244,60.75051418,0.0585451159999999,8352.66282
92,1021795,1911226,2218,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,1202.055644,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.051929405,8077.244834999999
93,152703,1911226,2676,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,1202.055644,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.031992286,8077.244834999999
94,130365,1911226,2761,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,1202.055644,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.059273887,8077.244834999999
95,84196,1911226,2381,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,1202.055644,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.053230932,8077.244834999999
96,82739,1911226,2664,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,1202.055644,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.0524255,8077.244834999999
97,82739,1123678,2777,48.82849,51.17151,25.3,44.9,8.3,0.2,15.8,0.5,6.9,43.0,18.0,23.1,7.9,7.9,68.1,11.7,10.3,1.7,1.9,6.3,78.0,13.4,8.4,0.2,88456,822,42898,416,37.1,1592.360089,62.2,10.16,50.9,73.5,38.13200352,14.20339824,0.792736112,1,24.87392074,68.49080281,0.0524255,6663.845979
98,65364,1911226,1058,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,1202.055644,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.051539372,8077.244834999999
99,59276,1911226,2023,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,1202.055644,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.031719041,8077.244834999999
100,59032,1911226,1378,50.403092,49.596908,26.1,32.6,2.4,0.2,34.9,0.3,5.7,52.1,15.1,18.6,6.3,7.9,75.1,10.5,4.4,2.1,3.1,4.8,84.7,9.3,5.9,0.1,106761,858,48689,418,28.0,2617.492674,60.0,17.09,48.2,71.8,39.42445211,12.21576441,1.083663272,1,20.58038195,72.71244222,0.070361157,8077.244834999999
101,978908,1176584,1181,50.4272538,49.572746200000005,33.9,49.3,7.9,0.2,6.3,0.0,4.5,47.4,15.8,22.1,8.1,6.6,74.5,9.7,3.2,1.9,2.3,8.4,77.7,14.9,7.3,0.1,68350,751,38820,418,25.3,2617.492674,68.8,33.93,57.1,80.6,43.39796338,8.455411017000001,5.463522171,1,27.13965694,65.76634238,0.079241271,8809.504001000001
102,65380,1176584,1013,50.4272538,49.572746200000005,33.9,49.3,7.9,0.2,6.3,0.0,4.5,47.4,15.8,22.1,8.1,6.6,74.5,9.7,3.2,1.9,2.3,8.4,77.7,14.9,7.3,0.1,68350,751,38820,418,25.3,3577.1339729999995,68.8,33.93,57.1,80.6,43.39796338,8.455411017000001,5.463522171,1,27.13965694,65.76634238,0.0309210529999999,8809.504001000001
103,911507,912043,470,48.4752364,51.5247636,9.0,54.1,29.3,0.2,4.6,0.1,7.4,36.6,18.3,27.1,7.8,10.3,80.3,9.4,1.9,1.7,2.0,4.8,84.1,11.4,4.5,0.1,51296,541,28593,367,24.5,2926.537865,71.4,58.92,61.8,80.9,41.00234213,12.72175293,2.911498005,1,48.91944672,47.54018419,0.080023476,4704.994833
104,909585,1983675,1016,48.956709100000005,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9.0,13.0,82.5,10.2,0.6,1.2,1.2,4.3,83.0,11.3,5.6,0.1,62532,457,30857,257,27.0,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.216073800000002,1.288201327,1,51.74476526,43.13926111,0.077139458,7330.148413
105,398854,1983675,1607,48.956709100000005,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9.0,13.0,82.5,10.2,0.6,1.2,1.2,4.3,83.0,11.3,5.6,0.1,62532,457,30857,257,27.0,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.216073800000002,1.288201327,1,51.74476526,43.13926111,0.073966947,7330.148413
106,72419,1983675,762,48.956709100000005,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9.0,13.0,82.5,10.2,0.6,1.2,1.2,4.3,83.0,11.3,5.6,0.1,62532,457,30857,257,27.0,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.216073800000002,1.288201327,1,51.74476526,43.13926111,0.0314364679999999,7330.148413
107,70670,1983675,1505,48.956709100000005,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9.0,13.0,82.5,10.2,0.6,1.2,1.2,4.3,83.0,11.3,5.6,0.1,62532,457,30857,257,27.0,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.216073800000002,1.288201327,1,51.74476526,43.13926111,0.048118083,7330.148413
108,57197,1983675,1368,48.956709100000005,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9.0,13.0,82.5,10.2,0.6,1.2,1.2,4.3,83.0,11.3,5.6,0.1,62532,457,30857,257,27.0,2926.537865,65.9,42.25,55.2,76.6,43.9710012,10.216073800000002,1.288201327,1,51.74476526,43.13926111,0.041817377,7330.148413
109,55281,1983675,667,48.956709100000005,51.0432909,28.2,48.3,15.6,0.3,5.1,0.2,5.4,36.6,16.2,25.2,9.0,13.0,82.5,10.2,0.6,1.2,1.2,4.3,83.0,11.3,5.6,0.1,62532,457,30857,257,27.0,2405.810259,65.9,42.25,55.2,76.6,43.9710012,10.216073800000002,1.288201327,1,51.74476526,43.13926111,0.043339363,7330.148413
110,898553,1253507,1582,48.7501067,51.2498933,5.2,64.5,21.7,0.1,4.8,0.0,5.7,42.4,16.9,24.1,5.1,11.5,81.3,7.8,2.4,2.5,1.5,4.4,81.7,14.0,4.3,0.1,56319,509,31199,288,21.8,3024.2001760000003,53.7,44.84,43.7,63.7,43.65864308,10.84952902,1.354032185,1,34.29999656,60.432598,0.084626863,6091.340364
111,58098,1034290,550,48.0640826,51.9359174,12.9,47.9,30.7,0.2,5.5,0.0,6.8,43.4,15.9,24.5,6.7,9.5,77.4,9.6,3.1,1.9,1.3,6.7,86.6,8.6,4.7,0.1,61695,596,35669,371,25.8,1366.597899,61.8,60.35,51.2,72.4,42.11325849,10.03020437,1.065430805,1,32.88901296,62.29409737,0.035463949,4090.163879
112,881549,864263,7256,50.9836705,49.0163295,15.3,40.8,5.1,0.2,33.9,0.3,5.4,55.0,16.5,19.5,3.5,5.5,34.3,6.8,34.0,11.1,7.1,6.7,80.5,11.2,8.2,0.1,96265,1349,59508,760,32.8,2575.417782,58.5,12.85,50.5,66.4,32.965769,14.38287533,0.0,1,9.287516757,85.03962621,0.130843199,7974.962047
113,876384,939964,935,48.1441842,51.8558158,10.1,56.7,27.2,0.2,2.9,0.0,8.0,34.9,17.7,25.0,7.5,14.9,82.5,9.1,1.9,1.8,1.5,3.2,85.8,9.9,4.1,0.1,44869,575,26284,368,23.3,1170.472481,52.8,40.33,43.1,62.5,43.45561084,11.30664641,0.600181759,1,35.97408188,58.75150398,0.108695979,3327.724114
114,753675,2118119,3469,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.1165613569999999,6843.525731000001
115,148164,2118119,1709,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.063783097,6843.525731000001
116,132319,2118119,1513,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.099757188,6843.525731000001
117,101751,2118119,1676,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.118942159,6843.525731000001
118,96289,2118119,1667,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.1121960519999999,6843.525731000001
119,93010,2118119,2016,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.041153493,6843.525731000001
120,81464,2118119,1063,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.113278743,6843.525731000001
121,71929,2118119,1676,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.060470417,6843.525731000001
122,65892,2118119,1245,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.01527738,6843.525731000001
123,57027,2118119,1892,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,1170.472481,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.0498653259999999,6843.525731000001
124,51500,2118119,1980,49.9827913,50.017208700000005,9.5,61.4,6.0,0.5,16.5,0.8,5.0,51.0,15.0,19.9,5.5,8.5,63.0,9.6,13.1,5.1,2.7,6.5,82.0,12.0,5.8,0.2,83571,617,46316,363,29.1,2305.933818,48.3,80.08,40.8,55.8,38.07415066,12.16325647,3.207147292,1,21.666421300000003,71.94018221,0.0988540659999999,6843.525731000001
125,727211,678467,1831,50.0245406,49.9754594,30.5,53.6,9.2,0.5,3.5,0.1,4.5,46.1,16.8,21.5,7.9,7.7,69.9,8.1,6.8,4.4,3.3,7.6,83.5,10.8,5.5,0.1,60098,950,38991,465,25.3,2417.492203,51.2,11.25,36.8,65.6,40.69377042,10.86230576,0.0,1,18.89095139,73.69279076,0.077502352,3383.119948
126,692600,780685,5532,48.364193,51.635807,22.3,45.5,20.2,0.2,8.6,0.0,7.1,45.5,21.9,20.4,4.9,7.3,41.0,6.5,32.7,13.3,3.4,3.1,85.3,10.7,3.9,0.1,61242,825,38031,475,30.7,3350.903373,52.1,42.86,42.9,61.3,44.8485709,10.98618114,0.074097363,1,16.33116431,79.59778585,0.053389813,5385.338331
127,53073,780685,3592,48.364193,51.635807,22.3,45.5,20.2,0.2,8.6,0.0,7.1,45.5,21.9,20.4,4.9,7.3,41.0,6.5,32.7,13.3,3.4,3.1,85.3,10.7,3.9,0.1,61242,825,38031,475,30.7,3770.610607,52.1,42.86,42.9,61.3,44.8485709,10.98618114,0.074097363,1,16.33116431,79.59778585,0.047819022,5385.338331
128,681728,834825,1022,49.0161411,50.9838589,82.2,12.4,3.0,0.3,1.1,0.1,7.0,30.1,20.9,27.0,9.1,12.9,79.7,11.0,1.5,2.0,2.3,3.5,74.0,19.5,6.3,0.1,43244,675,19950,268,23.4,4596.34215,65.3,9.86,50.8,79.8,47.70463248,11.23391299,2.174366481,2,25.93921723,69.08293148,0.0420331829999999,6476.547899
129,670031,1763822,1864,48.0966333,51.9033667,5.7,49.7,38.9,0.3,3.1,0.0,11.6,31.9,20.0,23.9,6.9,17.4,80.8,9.5,3.0,1.9,1.6,3.2,86.7,9.5,3.7,0.1,43702,405,24847,170,25.2,2153.10842,51.2,37.66,42.1,60.2,40.63961557,13.80289467,0.695600972,1,29.43967767,66.78048643,0.100718185,5074.68769
130,93932,1763822,1496,48.0966333,51.9033667,5.7,49.7,38.9,0.3,3.1,0.0,11.6,31.9,20.0,23.9,6.9,17.4,80.8,9.5,3.0,1.9,1.6,3.2,86.7,9.5,3.7,0.1,43702,405,24847,170,25.2,2153.10842,51.2,37.66,42.1,60.2,40.63961557,13.80289467,0.695600972,1,29.43967767,66.78048643,0.065626251,5074.68769
131,93665,1763822,1013,48.0966333,51.9033667,5.7,49.7,38.9,0.3,3.1,0.0,11.6,31.9,20.0,23.9,6.9,17.4,80.8,9.5,3.0,1.9,1.6,3.2,86.7,9.5,3.7,0.1,43702,405,24847,170,25.2,2153.10842,51.2,37.66,42.1,60.2,40.63961557,13.80289467,0.695600972,1,29.43967767,66.78048643,0.040911543,5074.68769
132,81511,1763822,1540,48.0966333,51.9033667,5.7,49.7,38.9,0.3,3.1,0.0,11.6,31.9,20.0,23.9,6.9,17.4,80.8,9.5,3.0,1.9,1.6,3.2,86.7,9.5,3.7,0.1,43702,405,24847,170,25.2,2153.10842,51.2,37.66,42.1,60.2,40.63961557,13.80289467,0.695600972,1,29.43967767,66.78048643,0.046791264,5074.68769
133,60922,1763822,996,48.0966333,51.9033667,5.7,49.7,38.9,0.3,3.1,0.0,11.6,31.9,20.0,23.9,6.9,17.4,80.8,9.5,3.0,1.9,1.6,3.2,86.7,9.5,3.7,0.1,43702,405,24847,170,25.2,2153.10842,51.2,37.66,42.1,60.2,40.63961557,13.80289467,0.695600972,1,29.43967767,66.78048643,0.061730612,5074.68769
134,55353,1763822,1820,48.0966333,51.9033667,5.7,49.7,38.9,0.3,3.1,0.0,11.6,31.9,20.0,23.9,6.9,17.4,80.8,9.5,3.0,1.9,1.6,3.2,86.7,9.5,3.7,0.1,43702,405,24847,170,25.2,2777.8244210000003,51.2,37.66,42.1,60.2,40.63961557,13.80289467,0.695600972,1,29.43967767,66.78048643,0.045249595,5074.68769
135,655057,774203,417,48.9331609,51.0668391,16.8,56.8,14.8,2.5,3.3,0.1,5.2,36.5,17.2,25.0,10.7,10.6,82.3,10.8,0.5,1.6,1.0,3.7,78.9,14.9,6.0,0.1,50762,484,29127,333,21.2,2777.8244210000003,60.5,37.4,48.7,72.3,43.36143157,12.51919058,6.275386741,1,51.67845748,41.18134496,0.0869254269999999,3745.169139
136,94054,774203,428,48.9331609,51.0668391,16.8,56.8,14.8,2.5,3.3,0.1,5.2,36.5,17.2,25.0,10.7,10.6,82.3,10.8,0.5,1.6,1.0,3.7,78.9,14.9,6.0,0.1,50762,484,29127,333,21.2,2777.8244210000003,60.5,37.4,48.7,72.3,43.36143157,12.51919058,6.275386741,1,51.67845748,41.18134496,0.0332234729999999,3745.169139
137,57407,774203,907,48.9331609,51.0668391,16.8,56.8,14.8,2.5,3.3,0.1,5.2,36.5,17.2,25.0,10.7,10.6,82.3,10.8,0.5,1.6,1.0,3.7,78.9,14.9,6.0,0.1,50762,484,29127,333,21.2,1061.183904,60.5,37.4,48.7,72.3,43.36143157,12.51919058,6.275386741,1,51.67845748,41.18134496,0.0857999969999999,3745.169139
138,651319,2112436,1773,49.9897748,50.0102252,30.7,44.1,10.8,0.4,9.5,0.7,8.3,27.2,29.2,26.1,7.9,9.6,78.9,9.9,3.7,1.6,2.3,3.6,84.5,10.5,4.9,0.1,54882,434,27719,206,24.5,3490.6146270000004,65.3,8.28,53.3,77.4,40.15756323,13.27959817,1.306073125,1,41.71993701,52.4309267,0.069199569,3601.2539590000006
139,320189,2112436,1165,49.9897748,50.0102252,30.7,44.1,10.8,0.4,9.5,0.7,8.3,27.2,29.2,26.1,7.9,9.6,78.9,9.9,3.7,1.6,2.3,3.6,84.5,10.5,4.9,0.1,54882,434,27719,206,24.5,3490.6146270000004,65.3,8.28,53.3,77.4,40.15756323,13.27959817,1.306073125,1,41.71993701,52.4309267,0.039617206,3601.2539590000006
